job_id,title,company,region,posted_date,skills_required,experience_required,salary_estimate
JOB-1537,Cybersecurity Analyst,Microsoft,Europe,2025-08-28,linux|cybersecurity|networking|ethical hacking,0,111829
JOB-1538,Data Scientist,Amazon,US,2025-05-27,deep learning|data visualization|machine learning|python|scikit-learn|sql|pandas|statistics,0,190848
JOB-1539,Data Engineer,Tech Mahindra,India,2025-03-02,postgresql|hadoop|aws|big data|docker|apache spark|python|sql,5,3056675
JOB-1540,Cloud Architect,Infosys,Europe,2025-07-28,gcp|linux|networking|azure|aws|terraform|docker,1,94621
JOB-1541,Data Scientist,Swiggy,India,2025-12-02,python|statistics|machine learning|sql|pandas|scikit-learn|data visualization|deep learning,3,1076113
JOB-1542,Backend Developer,HCL,US,2025-07-27,docker|redis|git|postgresql|python,1,110888
JOB-1543,AI Engineer,HCL,Europe,2025-09-23,computer vision|python|tensorflow,2,119815
JOB-1544,ML Engineer,Uber,Asia Pacific,2025-11-18,aws|pytorch|tensorflow|docker|machine learning,7,46774
JOB-1545,QA Engineer,TCS,Asia Pacific,2025-08-24,sql|postman|agile|javascript,2,98630
JOB-1546,Frontend Developer,Meta,India,2025-08-18,javascript|next.js|typescript,7,1699628
JOB-1547,Mobile Developer,Infosys,India,2025-10-09,flutter|swift|kotlin|javascript|git|rest api,1,3727757
JOB-1548,Data Engineer,Swiggy,India,2025-12-17,python|apache spark|postgresql,2,2403629
JOB-1549,Data Engineer,Salesforce,Global,2025-12-24,aws|python|postgresql,3,109090
JOB-1550,Mobile Developer,Uber,US,2025-05-03,swift|flutter|kotlin,5,112690
JOB-1551,Software Engineer,HCL,Europe,2025-10-10,linux|agile|sql|java|git|c++|rest api,10,89560
JOB-1552,Frontend Developer,Tech Mahindra,Asia Pacific,2025-11-06,javascript|html|react|typescript|tailwind css|css|git,0,69602
JOB-1553,Frontend Developer,Swiggy,Europe,2025-11-23,next.js|git|tailwind css|typescript,10,57543
JOB-1554,QA Engineer,Wipro,India,2025-11-22,git|sql|python|postman|agile|javascript,10,1450262
JOB-1555,AI Engineer,Meta,Europe,2025-04-25,computer vision|deep learning|python|tensorflow|pytorch,3,126441
JOB-1556,Full Stack Developer,Swiggy,India,2025-11-23,docker|react|git,3,1594233
JOB-1557,Frontend Developer,Oracle,US,2025-01-01,css|javascript|git,5,112124
JOB-1558,Cybersecurity Analyst,Amazon,India,2025-06-24,ethical hacking|python|linux|sql|cybersecurity,3,1284873
JOB-1559,ML Engineer,Uber,Europe,2025-11-05,mlops|aws|pytorch|tensorflow|machine learning,5,102492
JOB-1560,Cloud Architect,Flipkart,India,2025-07-21,networking|gcp|azure,5,2594719
JOB-1561,Mobile Developer,Oracle,Global,2025-04-26,react native|firebase|kotlin|rest api,3,117228
JOB-1562,ML Engineer,Uber,US,2025-06-01,pytorch|tensorflow|python|docker|deep learning|machine learning|mlops|aws,2,110950
JOB-1563,Software Engineer,PhonePe,Asia Pacific,2025-11-30,agile|rest api|git|c++|java|linux|sql|python,1,117366
JOB-1564,ML Engineer,Google,Europe,2025-01-10,python|aws|deep learning|docker|pytorch|tensorflow,2,79870
JOB-1565,Mobile Developer,Adobe,India,2025-07-12,rest api|git|react native|kotlin|firebase,10,1640210
JOB-1566,Mobile Developer,Uber,Europe,2025-02-05,swift|rest api|javascript|flutter,2,87499
JOB-1567,Product Manager,Apple,Europe,2025-04-30,data analysis|excel|agile,3,71258
JOB-1568,Backend Developer,HCL,India,2025-10-02,rest api|git|postgresql|docker|sql|python|node.js,5,3954408
JOB-1569,Cloud Architect,Adobe,Asia Pacific,2025-02-17,networking|azure|terraform|gcp|kubernetes|aws,1,107695
JOB-1570,Data Engineer,Razorpay,India,2025-03-03,aws|big data|python,1,2582673
JOB-1571,DevOps Engineer,Zomato,US,2026-03-24,kubernetes|aws|python|git|terraform|ci/cd,5,79327
JOB-1572,AI Engineer,Apple,Global,2025-05-18,nlp|generative ai|computer vision,5,63654
JOB-1573,Cybersecurity Analyst,Adobe,US,2025-08-04,cybersecurity|sql|ethical hacking,0,183949
JOB-1574,Mobile Developer,Netflix,US,2025-08-23,firebase|javascript|git|rest api,7,196398
JOB-1575,AI Engineer,Apple,Global,2025-08-20,nlp|computer vision|deep learning|generative ai|pytorch,7,106982
JOB-1576,Cybersecurity Analyst,Oracle,India,2026-01-28,python|ethical hacking|linux|cybersecurity|networking|sql,5,3341575
JOB-1577,DevOps Engineer,Salesforce,Global,2025-08-01,docker|terraform|linux|kubernetes|aws|python|ci/cd,5,168712
JOB-1578,Cloud Architect,Tech Mahindra,US,2025-07-07,docker|aws|networking|terraform,2,146942
JOB-1579,Backend Developer,Uber,US,2026-01-02,node.js|docker|postgresql|python|git|rest api,1,122320
JOB-1580,Backend Developer,Wipro,India,2025-07-07,redis|rest api|postgresql|python|docker|sql|node.js|git,5,2339736
JOB-1581,Product Manager,Meta,India,2025-05-24,excel|data analysis|agile|jira|sql,3,2148160
JOB-1582,Data Analyst,Wipro,Global,2026-01-26,power bi|tableau|python|statistics|data analysis,1,56589
JOB-1583,Data Scientist,Meta,India,2025-08-13,deep learning|python|data visualization|machine learning|scikit-learn,7,3237051
JOB-1584,Full Stack Developer,HCL,US,2026-01-09,mongodb|react|javascript|git|docker|css,10,160452
JOB-1585,Product Manager,Google,US,2026-03-25,data analysis|sql|jira|excel,10,122648
JOB-1586,QA Engineer,Infosys,India,2025-02-17,git|python|sql|postman|javascript,5,732141
JOB-1587,Cloud Architect,Amazon,India,2025-01-01,linux|gcp|terraform|networking,3,2843445
JOB-1588,DevOps Engineer,TCS,US,2025-06-01,ci/cd|aws|terraform|linux|docker|git|kubernetes,2,118865
JOB-1589,ML Engineer,Infosys,India,2025-03-30,deep learning|pytorch|machine learning|mlops|aws|tensorflow|docker|python,2,1880475
JOB-1590,QA Engineer,Wipro,India,2026-02-01,postman|sql|git|python|agile,3,2824013
JOB-1591,Data Scientist,Meta,India,2025-08-12,data visualization|pandas|sql|scikit-learn|deep learning|statistics|python|machine learning,7,3325095
JOB-1592,Cybersecurity Analyst,Flipkart,US,2025-01-08,sql|ethical hacking|python|cybersecurity|linux|networking,10,182023
JOB-1593,ML Engineer,Google,India,2025-07-27,mlops|tensorflow|docker,5,3849419
JOB-1594,Frontend Developer,Oracle,Asia Pacific,2026-02-15,git|react|html|javascript,1,67678
JOB-1595,ML Engineer,Microsoft,US,2025-07-09,tensorflow|aws|machine learning,1,79934
JOB-1596,Data Engineer,Razorpay,India,2025-02-08,big data|sql|aws|postgresql,5,2462334
JOB-1597,Full Stack Developer,Tech Mahindra,Global,2026-02-09,git|javascript|node.js|sql|docker|css|html,2,126949
JOB-1598,Cybersecurity Analyst,Wipro,Europe,2025-11-30,cybersecurity|networking|ethical hacking|sql|python|linux,2,51753
JOB-1599,ML Engineer,Razorpay,India,2025-04-29,docker|pytorch|aws|tensorflow|python|deep learning|mlops|machine learning,1,2951646
JOB-1600,AI Engineer,Meta,US,2025-08-27,huggingface|nlp|python|computer vision,3,71238
JOB-1601,AI Engineer,Tech Mahindra,Europe,2025-12-10,python|deep learning|huggingface|pytorch,10,69329
JOB-1602,Product Manager,Adobe,India,2025-07-23,data analysis|agile|sql|jira|excel,1,1263622
JOB-1603,Product Manager,Wipro,Global,2025-03-15,data analysis|excel|jira|sql|agile,3,90000
JOB-1604,Product Manager,Oracle,US,2026-02-14,sql|excel|jira|agile|data analysis,2,149303
JOB-1605,Data Scientist,Zomato,US,2025-12-03,python|sql|deep learning|pandas|data visualization,3,128639
JOB-1606,Cloud Architect,Oracle,US,2025-08-22,docker|networking|aws|linux,5,129912
JOB-1607,DevOps Engineer,Infosys,India,2025-05-16,ci/cd|aws|linux|docker|python|git|terraform|kubernetes,7,3365583
JOB-1608,AI Engineer,Meta,India,2025-05-16,computer vision|pytorch|deep learning|python|generative ai|nlp|huggingface,7,2471440
JOB-1609,Mobile Developer,PhonePe,India,2025-05-08,git|flutter|firebase|react native|rest api|kotlin|swift|javascript,0,2341240
JOB-1610,Mobile Developer,Oracle,India,2025-03-24,flutter|kotlin|react native|git|swift,10,1893965
JOB-1611,QA Engineer,Infosys,Europe,2025-08-05,git|agile|sql|javascript,7,139523
JOB-1612,Data Scientist,Amazon,Global,2025-04-07,scikit-learn|statistics|data visualization,3,165849
JOB-1613,Mobile Developer,Apple,India,2025-09-22,swift|firebase|kotlin|javascript|react native|rest api|git,1,3412104
JOB-1614,DevOps Engineer,Apple,Asia Pacific,2026-03-25,aws|git|terraform|docker|ci/cd,10,66709
JOB-1615,Frontend Developer,Zomato,India,2025-12-09,html|javascript|react|next.js,3,1959871
JOB-1616,Cybersecurity Analyst,Razorpay,India,2026-03-14,cybersecurity|linux|ethical hacking,2,1900343
JOB-1617,Software Engineer,Uber,US,2025-11-05,rest api|python|java|agile|c++|linux,3,77354
JOB-1618,ML Engineer,PhonePe,India,2025-02-21,mlops|deep learning|tensorflow|aws|pytorch|docker|python,3,1048250
JOB-1619,Mobile Developer,Adobe,Europe,2025-02-10,rest api|flutter|swift|git|kotlin|javascript|firebase|react native,7,104056
JOB-1620,Software Engineer,Amazon,India,2025-08-25,agile|python|linux|sql|c++|rest api|java,2,3295750
JOB-1621,DevOps Engineer,Wipro,US,2025-10-09,python|kubernetes|ci/cd,5,134509
JOB-1622,Software Engineer,Meta,India,2025-05-23,python|agile|git|c++,3,1108237
JOB-1623,Cybersecurity Analyst,Razorpay,Europe,2025-12-05,linux|cybersecurity|sql|ethical hacking,10,90028
JOB-1624,Cybersecurity Analyst,Meta,India,2025-11-07,linux|ethical hacking|cybersecurity|python|sql|networking,3,2440285
JOB-1625,Product Manager,Oracle,Global,2025-03-12,jira|excel|data analysis|agile|sql,1,94499
JOB-1626,Backend Developer,Uber,India,2025-11-13,python|node.js|redis,2,2963203
JOB-1627,Product Manager,Tech Mahindra,US,2025-03-16,jira|data analysis|sql|agile,2,131005
JOB-1628,Data Engineer,Amazon,Global,2025-02-23,sql|python|docker|big data|hadoop|apache spark,10,63582
JOB-1629,QA Engineer,Netflix,India,2025-03-05,sql|postman|agile,2,3974758
JOB-1630,Frontend Developer,Meta,Europe,2025-11-15,javascript|git|css|react|html|typescript|next.js,3,51403
JOB-1631,Cloud Architect,PhonePe,Global,2026-02-28,azure|linux|docker,3,111561
JOB-1632,Software Engineer,Infosys,US,2025-08-09,git|c++|rest api|python|linux|agile|sql|java,1,142613
JOB-1633,Product Manager,Flipkart,US,2026-01-02,jira|sql|excel,3,119376
JOB-1634,ML Engineer,Wipro,US,2025-04-07,mlops|tensorflow|aws|machine learning|deep learning|pytorch|docker|python,5,72251
JOB-1635,Data Scientist,Swiggy,India,2025-12-22,python|machine learning|pandas|statistics|scikit-learn|deep learning,10,855672
JOB-1636,Software Engineer,Google,US,2026-02-24,java|git|c++|agile|python,3,167354
JOB-1637,Software Engineer,HCL,Europe,2025-02-25,agile|c++|sql|git|linux|java|python,2,103952
JOB-1638,Product Manager,Meta,US,2025-08-23,sql|data analysis|jira,5,112850
JOB-1639,AI Engineer,Infosys,Global,2025-04-12,pytorch|deep learning|computer vision,0,74886
JOB-1640,Software Engineer,Tech Mahindra,US,2025-03-27,linux|agile|sql|c++|rest api,7,153845
JOB-1641,ML Engineer,Adobe,Asia Pacific,2025-12-22,docker|mlops|pytorch|python,0,90054
JOB-1642,Backend Developer,Salesforce,Asia Pacific,2025-06-09,redis|sql|postgresql|rest api|docker|git|node.js,0,77462
JOB-1643,Cybersecurity Analyst,Netflix,India,2025-05-18,cybersecurity|linux|ethical hacking|sql,2,996008
JOB-1644,QA Engineer,Wipro,India,2026-01-03,sql|python|git|agile,3,3378001
JOB-1645,Data Scientist,Amazon,India,2025-10-09,data visualization|machine learning|python|scikit-learn|pandas|sql|deep learning|statistics,0,1108102
JOB-1646,Mobile Developer,PhonePe,India,2025-02-04,flutter|rest api|firebase|kotlin,3,1286235
JOB-1647,Software Engineer,TCS,US,2026-01-09,rest api|linux|agile|git,5,98725
JOB-1648,AI Engineer,Tech Mahindra,India,2026-01-17,python|generative ai|huggingface|computer vision|nlp|tensorflow|deep learning,1,2125245
JOB-1649,Software Engineer,Oracle,US,2025-02-04,linux|git|c++,1,77750
JOB-1650,Backend Developer,PhonePe,India,2025-01-14,docker|redis|python|sql|postgresql,0,1831832
JOB-1651,Cloud Architect,Uber,Europe,2025-06-15,docker|terraform|networking|gcp,5,55465
JOB-1652,Data Analyst,PhonePe,US,2025-09-30,sql|power bi|python,2,85773
JOB-1653,Data Scientist,Swiggy,India,2026-03-05,deep learning|data visualization|python|machine learning|scikit-learn,1,1586354
JOB-1654,Frontend Developer,Meta,Europe,2025-11-15,javascript|git|css|tailwind css,1,110639
JOB-1655,Data Engineer,Adobe,US,2026-03-18,docker|hadoop|postgresql,10,185074
JOB-1656,Product Manager,Flipkart,India,2026-01-16,excel|jira|sql,2,3818303
JOB-1657,DevOps Engineer,Wipro,US,2025-03-09,kubernetes|terraform|docker|linux,10,72632
JOB-1658,ML Engineer,Amazon,US,2025-03-17,docker|aws|machine learning|pytorch|python|mlops|tensorflow,3,165373
JOB-1659,Cloud Architect,Tech Mahindra,India,2025-10-19,terraform|gcp|aws|networking,3,1498118
JOB-1660,Cybersecurity Analyst,Oracle,India,2025-08-02,networking|cybersecurity|python|sql|linux|ethical hacking,3,2848543
JOB-1661,Frontend Developer,Adobe,Global,2025-01-08,tailwind css|css|git|next.js,7,101268
JOB-1662,ML Engineer,Microsoft,Europe,2025-10-16,docker|deep learning|machine learning|python|tensorflow|pytorch|mlops|aws,2,59680
JOB-1663,Frontend Developer,Netflix,India,2025-11-05,css|git|html|tailwind css|react|next.js|typescript,10,1080570
JOB-1664,AI Engineer,Amazon,India,2025-01-05,tensorflow|python|nlp|huggingface|deep learning|pytorch|generative ai|computer vision,1,1054699
JOB-1665,Product Manager,Flipkart,India,2025-10-02,agile|excel|data analysis|jira,5,3459146
JOB-1666,Data Analyst,TCS,US,2025-02-19,excel|pandas|power bi|data analysis|tableau|python,10,161612
JOB-1667,Mobile Developer,Google,US,2026-03-21,swift|react native|flutter|git|rest api|firebase|javascript|kotlin,2,157829
JOB-1668,Software Engineer,Adobe,Asia Pacific,2025-05-23,java|linux|c++|python|rest api|agile,2,107224
JOB-1669,Frontend Developer,HCL,India,2026-02-08,javascript|html|next.js|git|tailwind css|react|typescript,10,693391
JOB-1670,ML Engineer,PhonePe,US,2025-12-28,pytorch|machine learning|docker,2,121095
JOB-1671,Cybersecurity Analyst,Infosys,Europe,2025-09-23,ethical hacking|sql|cybersecurity,3,54486
JOB-1672,Cybersecurity Analyst,HCL,India,2025-07-10,networking|linux|python|ethical hacking,3,1863621
JOB-1673,Full Stack Developer,HCL,India,2025-08-04,javascript|docker|sql|html|node.js|css|react|git|mongodb,10,1045581
JOB-1674,QA Engineer,Infosys,India,2025-02-11,postman|git|python|agile|javascript,5,2157541
JOB-1675,AI Engineer,Razorpay,Europe,2026-02-18,nlp|generative ai|pytorch|huggingface|deep learning|computer vision|python|tensorflow,0,129766
JOB-1676,Data Analyst,Google,Asia Pacific,2025-09-27,power bi|sql|excel,1,62119
JOB-1677,Data Scientist,Wipro,Europe,2025-12-01,pandas|statistics|data visualization|sql|machine learning|deep learning|python,1,58002
JOB-1678,Mobile Developer,HCL,Europe,2026-01-12,flutter|swift|javascript,3,119269
JOB-1679,Backend Developer,Google,US,2025-06-06,rest api|docker|sql|python|postgresql|redis|node.js,7,78265
JOB-1680,Data Engineer,Amazon,Europe,2025-07-02,postgresql|aws|hadoop|docker|big data,2,144368
JOB-1681,QA Engineer,Flipkart,India,2025-01-27,postman|git|sql|agile,5,1635357
JOB-1682,ML Engineer,Amazon,India,2025-02-05,tensorflow|mlops|deep learning|pytorch|docker|aws|machine learning|python,2,797937
JOB-1683,DevOps Engineer,Oracle,US,2025-02-28,aws|docker|ci/cd|terraform|kubernetes|git,10,116384
JOB-1684,DevOps Engineer,Swiggy,Europe,2025-12-27,ci/cd|kubernetes|docker,5,52355
JOB-1685,Product Manager,Razorpay,Europe,2025-02-17,data analysis|excel|jira|sql|agile,10,111788
JOB-1686,Frontend Developer,Microsoft,India,2025-07-03,css|typescript|html|tailwind css,1,1477000
JOB-1687,QA Engineer,Tech Mahindra,Global,2025-10-03,javascript|git|agile|sql|postman|python,3,125276
JOB-1688,DevOps Engineer,Salesforce,US,2025-09-29,docker|python|aws|git|terraform|kubernetes|ci/cd,1,80677
JOB-1689,ML Engineer,Oracle,India,2025-11-11,aws|deep learning|pytorch|docker|mlops|machine learning|tensorflow,5,1977461
JOB-1690,AI Engineer,HCL,India,2025-08-30,computer vision|deep learning|tensorflow|generative ai|huggingface,3,1498027
JOB-1691,Data Engineer,Wipro,India,2026-01-16,hadoop|big data|apache spark|sql|docker|python|postgresql,7,1131501
JOB-1692,Software Engineer,Wipro,Europe,2025-02-18,java|sql|git|agile|rest api|linux|python|c++,0,65624
JOB-1693,Software Engineer,TCS,US,2025-07-21,linux|agile|python,5,101419
JOB-1694,Backend Developer,Salesforce,Global,2025-05-25,python|git|docker|redis|sql|node.js,10,119678
JOB-1695,Data Analyst,Oracle,India,2025-05-10,excel|statistics|sql|data analysis|python|tableau|power bi|pandas,3,3528685
JOB-1696,DevOps Engineer,Amazon,India,2025-09-22,linux|docker|aws,1,904608
JOB-1697,Software Engineer,Tech Mahindra,India,2026-01-31,rest api|java|linux|c++|agile,3,3573644
JOB-1698,Full Stack Developer,Microsoft,Europe,2025-06-23,mongodb|html|javascript,5,100522
JOB-1699,Full Stack Developer,PhonePe,Asia Pacific,2025-01-03,css|html|docker|mongodb|node.js,10,44753
JOB-1700,Full Stack Developer,Google,India,2025-03-30,node.js|git|docker|react|html|javascript|sql,3,3141526
JOB-1701,Data Scientist,Amazon,India,2025-06-18,data visualization|scikit-learn|machine learning|statistics,1,2590170
JOB-1702,Product Manager,Adobe,Global,2025-05-21,excel|jira|agile|data analysis,3,131850
JOB-1703,Backend Developer,Salesforce,US,2025-03-11,redis|node.js|rest api|git,2,191033
JOB-1704,AI Engineer,Meta,Global,2025-08-15,huggingface|tensorflow|python|deep learning|nlp|pytorch|computer vision,3,131243
JOB-1705,Data Engineer,Meta,US,2025-02-06,apache spark|python|sql|big data|hadoop,2,103577
JOB-1706,DevOps Engineer,Netflix,Europe,2025-07-07,linux|kubernetes|terraform|python,2,64546
JOB-1707,Data Analyst,Amazon,India,2026-03-25,power bi|pandas|statistics|tableau|sql,1,2944811
JOB-1708,Product Manager,Swiggy,India,2025-10-05,excel|sql|data analysis|jira,0,3600399
JOB-1709,AI Engineer,Infosys,India,2025-11-03,deep learning|generative ai|computer vision|pytorch|huggingface|tensorflow,10,3120983
JOB-1710,Cloud Architect,Zomato,Global,2026-01-08,aws|azure|docker|terraform|kubernetes,1,94791
JOB-1711,ML Engineer,TCS,India,2025-10-17,python|aws|pytorch|tensorflow|deep learning|machine learning,1,3982807
JOB-1712,Full Stack Developer,HCL,US,2026-01-06,sql|html|docker|node.js,1,131970
JOB-1713,Mobile Developer,Wipro,India,2025-03-14,react native|swift|javascript|kotlin|git|rest api|firebase,2,3713491
JOB-1714,Data Scientist,Flipkart,US,2026-02-18,machine learning|pandas|statistics|data visualization|sql,5,197059
JOB-1715,QA Engineer,Zomato,India,2025-10-09,git|postman|python|agile,2,3456804
JOB-1716,Data Scientist,Microsoft,US,2025-03-03,deep learning|scikit-learn|python|sql|statistics|pandas|data visualization|machine learning,2,80515
JOB-1717,QA Engineer,Uber,US,2025-12-22,postman|agile|javascript|git|sql,10,155442
JOB-1718,Cybersecurity Analyst,Meta,US,2025-05-06,ethical hacking|linux|python|networking|cybersecurity|sql,0,155904
JOB-1719,Full Stack Developer,TCS,India,2025-01-11,mongodb|javascript|git|node.js|react|css,7,1205432
JOB-1720,Cloud Architect,HCL,India,2025-12-22,docker|aws|gcp|linux|networking|azure|kubernetes|terraform,3,3630298
JOB-1721,Cybersecurity Analyst,HCL,India,2025-12-02,python|ethical hacking|networking|sql,1,600184
JOB-1722,Mobile Developer,Amazon,US,2025-01-02,rest api|swift|firebase|git|flutter|javascript|kotlin|react native,3,123096
JOB-1723,Product Manager,Flipkart,US,2025-07-09,agile|sql|data analysis|excel|jira,2,149384
JOB-1724,Cloud Architect,Razorpay,Europe,2025-10-28,networking|gcp|terraform|kubernetes|azure|linux,1,91705
JOB-1725,Product Manager,Microsoft,Europe,2026-03-20,agile|sql|data analysis|jira,3,139653
JOB-1726,Backend Developer,Infosys,India,2025-08-16,redis|docker|sql|rest api|python|git|node.js,3,1775106
JOB-1727,Mobile Developer,Uber,US,2025-10-30,git|swift|rest api|kotlin|javascript,2,117511
JOB-1728,Data Analyst,Amazon,Europe,2025-05-18,excel|statistics|pandas,2,126902
JOB-1729,QA Engineer,Meta,India,2025-09-07,sql|agile|javascript,2,3000713
JOB-1730,Cybersecurity Analyst,Zomato,Europe,2025-04-23,linux|cybersecurity|networking|ethical hacking|sql|python,2,124975
JOB-1731,Product Manager,TCS,India,2025-05-20,agile|excel|jira|sql,2,2336839
JOB-1732,Frontend Developer,Wipro,India,2025-08-09,typescript|react|next.js|tailwind css|css|git,2,961116
JOB-1733,Data Engineer,Microsoft,India,2025-08-26,sql|docker|hadoop,2,1545751
JOB-1734,QA Engineer,HCL,India,2025-12-28,python|sql|agile|git,1,2801401
JOB-1735,Data Engineer,Uber,US,2025-11-23,aws|docker|big data,1,196627
JOB-1736,Full Stack Developer,Amazon,India,2025-01-23,mongodb|react|node.js|css|docker|javascript|sql|html|git,2,3178391
JOB-1737,QA Engineer,Apple,India,2026-02-13,postman|javascript|git|agile,2,1697338
JOB-1738,AI Engineer,Amazon,India,2025-03-06,nlp|tensorflow|deep learning|huggingface,2,747483
JOB-1739,Backend Developer,Swiggy,India,2025-02-23,sql|rest api|redis|python,1,610086
JOB-1740,Cybersecurity Analyst,Google,India,2025-09-16,cybersecurity|linux|ethical hacking|python,3,2510232
JOB-1741,QA Engineer,Microsoft,US,2025-04-04,javascript|agile|sql,2,141035
JOB-1742,Mobile Developer,Microsoft,US,2025-06-03,react native|kotlin|firebase|git|rest api|swift|flutter|javascript,0,126435
JOB-1743,Full Stack Developer,Uber,Europe,2025-10-20,mongodb|react|node.js|sql|css|git|docker|html|javascript,1,135694
JOB-1744,Backend Developer,TCS,US,2026-02-04,git|sql|postgresql|docker|node.js,1,125721
JOB-1745,DevOps Engineer,Amazon,US,2025-09-06,ci/cd|kubernetes|terraform|python|docker|linux|aws,5,86926
JOB-1746,Backend Developer,Microsoft,India,2025-08-23,redis|rest api|git|sql|python|docker|postgresql|node.js,10,3426614
JOB-1747,Product Manager,Google,US,2025-03-02,jira|data analysis|excel,7,96110
JOB-1748,Data Scientist,Wipro,US,2025-08-05,pandas|scikit-learn|python|statistics|sql,10,130469
JOB-1749,DevOps Engineer,Netflix,US,2025-10-31,docker|ci/cd|aws,7,179362
JOB-1750,QA Engineer,Meta,Asia Pacific,2025-03-30,python|javascript|postman|git|agile,5,42998
JOB-1751,Product Manager,TCS,India,2025-07-29,sql|jira|data analysis,1,2701628
JOB-1752,Mobile Developer,Tech Mahindra,India,2025-12-14,react native|git|flutter,5,3844584
JOB-1753,ML Engineer,Microsoft,India,2025-05-31,python|pytorch|machine learning|mlops|aws|tensorflow,7,2990785
JOB-1754,Backend Developer,TCS,US,2025-01-21,docker|redis|rest api|sql,10,80272
JOB-1755,QA Engineer,Apple,India,2026-02-06,sql|python|postman,7,3146846
JOB-1756,Full Stack Developer,Flipkart,India,2025-06-04,javascript|react|git|css|sql,0,2431004
JOB-1757,Cloud Architect,Uber,India,2025-01-30,aws|linux|kubernetes|docker|terraform|gcp|azure|networking,0,2459638
JOB-1758,Cloud Architect,Meta,Asia Pacific,2026-03-21,networking|azure|terraform|gcp|aws|linux|kubernetes|docker,7,75515
JOB-1759,QA Engineer,TCS,Global,2025-06-29,sql|git|javascript|python|agile|postman,1,117564
JOB-1760,DevOps Engineer,Tech Mahindra,Europe,2025-04-23,docker|git|linux|python|aws|terraform|kubernetes,3,79854
JOB-1761,Cloud Architect,Google,India,2025-04-19,networking|docker|linux|terraform,10,1194495
JOB-1762,Data Analyst,Flipkart,Asia Pacific,2025-04-15,power bi|sql|pandas|statistics,0,65650
JOB-1763,Data Engineer,Tech Mahindra,India,2026-01-01,docker|python|apache spark|aws|sql|postgresql,1,3378305
JOB-1764,Full Stack Developer,Wipro,US,2025-10-04,node.js|sql|mongodb|docker|html|react|css,7,165190
JOB-1765,Cybersecurity Analyst,Uber,India,2025-03-27,cybersecurity|linux|ethical hacking|sql|networking,5,1495176
JOB-1766,Backend Developer,Amazon,India,2026-01-29,docker|postgresql|redis,3,3554074
JOB-1767,Frontend Developer,Microsoft,US,2025-01-01,css|react|next.js|typescript|git|tailwind css,2,72438
JOB-1768,Cloud Architect,Oracle,Global,2025-03-31,kubernetes|terraform|aws|networking|docker|linux|gcp,3,98980
JOB-1769,Full Stack Developer,Wipro,Asia Pacific,2026-01-27,react|docker|html|node.js|javascript|css,3,115589
JOB-1770,Data Analyst,Swiggy,Global,2025-08-14,sql|tableau|data analysis|statistics,3,115094
JOB-1771,Full Stack Developer,Infosys,Asia Pacific,2025-07-20,css|javascript|mongodb|git|node.js|html,5,77372
JOB-1772,Backend Developer,Wipro,Global,2026-02-10,postgresql|node.js|docker|git|rest api|sql,2,178411
JOB-1773,Backend Developer,Tech Mahindra,Europe,2025-03-23,node.js|redis|sql,2,131618
JOB-1774,DevOps Engineer,Oracle,Europe,2025-04-22,linux|kubernetes|docker|git,5,93809
JOB-1775,Data Analyst,Adobe,US,2025-08-18,power bi|sql|statistics|data analysis|excel|tableau|pandas|python,2,118861
JOB-1776,Cybersecurity Analyst,Amazon,Asia Pacific,2025-03-10,linux|python|cybersecurity|sql,5,47649
JOB-1777,Mobile Developer,HCL,India,2025-02-03,react native|swift|rest api|kotlin,10,3530720
JOB-1778,Mobile Developer,HCL,Europe,2025-06-28,rest api|react native|git|firebase|kotlin|flutter|javascript|swift,2,81126
JOB-1779,DevOps Engineer,Apple,Europe,2026-02-27,ci/cd|git|kubernetes|linux|docker|aws,2,74020
JOB-1780,AI Engineer,Adobe,US,2026-01-06,pytorch|huggingface|tensorflow|generative ai|nlp|python,2,123953
JOB-1781,Full Stack Developer,Flipkart,India,2025-04-20,docker|sql|html|mongodb|git|node.js|react,3,2607428
JOB-1782,Full Stack Developer,Meta,India,2025-05-24,html|react|sql|mongodb|javascript|node.js|css,3,1247377
JOB-1783,Data Scientist,Swiggy,India,2026-01-16,pandas|sql|statistics|data visualization,2,703376
JOB-1784,Product Manager,Razorpay,Global,2026-03-02,agile|jira|data analysis|excel|sql,2,72885
JOB-1785,Software Engineer,Razorpay,India,2025-12-04,linux|sql|rest api|agile|python|git|java|c++,1,2090229
JOB-1786,Software Engineer,Oracle,Europe,2025-01-26,sql|python|c++,3,137818
JOB-1787,Backend Developer,Microsoft,Global,2025-07-29,git|redis|node.js|sql,3,61073
JOB-1788,Mobile Developer,Meta,India,2025-07-21,flutter|react native|kotlin|rest api|javascript,3,3847995
JOB-1789,Frontend Developer,Meta,US,2025-11-16,react|javascript|html|next.js|typescript|git|css|tailwind css,3,198670
JOB-1790,Data Engineer,Salesforce,India,2025-05-25,apache spark|postgresql|hadoop|docker|sql|aws|big data|python,3,1493708
JOB-1791,Backend Developer,TCS,Global,2025-01-27,postgresql|sql|node.js|rest api|redis|docker,7,58222
JOB-1792,Product Manager,Amazon,India,2025-09-10,sql|data analysis|excel|jira|agile,7,3207950
JOB-1793,Data Engineer,Swiggy,India,2025-06-19,python|sql|apache spark|postgresql|aws|docker|hadoop|big data,7,3106953
